id,title,description,label,source,predicted_label
gh313,activesupport-logger Malicious RubyGem Typosquats Rails activesupport to Steal AWS and SSH Credentials,"A malicious RubyGem named activesupport-logger typosquatted the popular Rails activesupport library, harvesting environment variables, SSH keys in ~/.ssh/id_rsa and ~/.ssh/id_ed25519, AWS credentials, .npmrc tokens, and GitHub CLI configuration before exfiltrating as JSON to a remote endpoint.",AV-200,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,AV-200
gh314,devise-jwt Malicious RubyGem Typosquats Authentication Library Targeting Ruby on Rails Applications,"A malicious RubyGem typosquatting the devise-jwt authentication library executed credential theft during install time via extconf.rb, harvesting developer authentication secrets and API tokens from Ruby on Rails applications before the package was reported and removed.",AV-200,https://thehackernews.com/2026/05/poisoned-ruby-gems-and-go-modules.html,AV-200
gh315,Malicious Go Module Typosquats HashiCorp go-retryablehttp to Poison GOPROXY and Steal Credentials,"A malicious Go module impersonating HashiCorp's go-retryablehttp modified GITHUB_ENV, poisoned GOPROXY settings, weakened checksum protections, and tampered with go.sum to intercept downstream dependency resolution while stealing developer and CI environment credentials.",AV-200,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,AV-200
gh316,Malicious Go Module Impersonates Kelsey Hightower envconfig to Plant Fake Go Wrapper in CI Path,"A malicious Go module impersonating Kelsey Hightower's envconfig planted a fake go executable in a cache directory and appended it to the workflow path, causing the wrapper to be selected before the real binary in CI environments and enabling arbitrary command execution.",AV-200,https://cyberpress.org/supply-chain-attack-targets-github/,AV-200
gh317,semantic-types PyPI Package Ships Benign Version Before Introducing Malicious Payload 35 Days Later,"The semantic-types PyPI package was initially benign when uploaded on December 22, 2024, but a malicious credential-stealing payload was introduced as an update on January 26, 2025, exploiting developer trust in the package's clean installation history to evade security review.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh318,lightning PyPI Package Versions 2.6.2 and 2.6.3 Execute Credential-Stealing Malware on Import,"Socket detected that lightning PyPI package versions 2.6.2 and 2.6.3 executed credential-stealing malware upon import rather than installation, targeting the PyTorch Lightning machine learning framework's user base of AI researchers and data scientists.",AV-200,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,AV-200
gh319,Compromised Namastex.ai npm Packages Use ICP Canister as Decentralized C2 Channel for Credential Theft,"Compromised Namastex.ai npm packages used an Internet Computer Protocol canister as a resilient decentralized command-and-control channel, enabling credential theft with self-propagation logic that continued operating even when traditional C2 infrastructure was taken down.",AV-200,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-200
gh320,cappership PyPI Packages Monkey-Patch Solana Key Generation to Intercept Every Generated Private Key,"PyPI packages published by threat actor cappership monkey-patched Solana key-generation methods at runtime without modifying source code, capturing every private key generated by affected applications and exfiltrating them to attacker infrastructure while providing polished README files and linked GitHub repositories for credibility.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh321,Malicious Go Module Poisons GOPROXY Setting to Redirect All Dependency Resolution Through Attacker Proxy,"A malicious Go module in the BufferZoneCorp campaign modified the GOPROXY environment variable to redirect all subsequent Go dependency resolution through an attacker-controlled proxy server, enabling man-in-the-middle attacks on all future dependency downloads in the compromised environment.",AV-509,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,AV-509
gh322,Malicious Go Module Tampers with go.sum Checksum Database to Weaken Dependency Integrity Verification,"Malicious Go modules tampered with go.sum checksum entries and weakened GONOSUMCHECK protections, making downstream dependency resolution easier to intercept and subvert by undermining the integrity verification mechanisms that protect Go module downloads.",AV-509,https://thehackernews.com/2026/05/poisoned-ruby-gems-and-go-modules.html,AV-509
gh323,paranoid2 RubyGem with 100K+ Downloads Identified as Malicious Supply Chain Attack (CVE-2019-13589),"The paranoid2 RubyGem with over 100,000 downloads was identified as a supply chain attack and assigned CVE-2019-13589, demonstrating that malicious packages can achieve massive scale in production environments before detection and removal by registry maintainers.",AV-509,https://arxiv.org/pdf/2002.01139,AV-509
gh324,simple_captcha2 RubyGem with 100K+ Downloads Confirmed as Malware (CVE-2019-14282),"The simple_captcha2 RubyGem with over 100,000 downloads was confirmed as malicious and assigned CVE-2019-14282, illustrating how dependency confusion and supply chain attacks can affect extremely widely-used packages before security researchers detect and report them.",AV-509,https://arxiv.org/pdf/2002.01139,AV-509
gh325,datagrid RubyGem Supply Chain Attack Affects 100K+ Downloads and Receives CVE-2019-14281,"The datagrid RubyGem was identified as a supply chain attack affecting over 100,000 downloads, receiving CVE-2019-14281 and highlighting the scale of impact that malicious packages in widely-used ecosystems like RubyGems can achieve before detection.",AV-509,https://arxiv.org/pdf/2002.01139,AV-509
gh326,malicious-npm-package Runs PowerShell to Download and Execute Remote Executable on Windows Systems,"The malicious-npm-package npm package targeted Windows systems by running a PowerShell command that downloaded an executable file from a remote attacker-controlled server and executed it, giving the attacker full control of any Windows developer system where the package was installed.",AV-509,https://github.com/advisories/GHSA-49c6-3wr4-8jr4,AV-509
gh327,Malicious Go Module grpc-client Impersonates Infrastructure Tooling to Steal CI Environment Secrets,"A malicious Go module named grpc-client blended into normal dependency manifests by impersonating common infrastructure tooling names, executing through init() to detect CI environments and steal GITHUB_ENV, GITHUB_PATH, and pipeline secrets from compromised build systems.",AV-509,https://cyberpress.org/supply-chain-attack-targets-github/,AV-509
gh328,Malicious Go Module config-loader Sets HTTP_PROXY to Redirect All Traffic Through Attacker Infrastructure,"A malicious Go module named config-loader set HTTP_PROXY and HTTPS_PROXY environment variables to route all outbound traffic from compromised CI environments through attacker-controlled proxy infrastructure, enabling interception of sensitive API calls and credential transmission.",AV-509,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,AV-509
gh329,Malicious Go Module go-stdlib-ext Writes Fake go Executable to Intercept All Go Commands in Workflows,"A malicious Go module named go-stdlib-ext wrote a fake go executable binary into a cache directory and appended the directory to workflow PATH variables, causing all subsequent go commands in CI pipelines to be intercepted by the attacker-controlled wrapper instead of the real Go binary.",AV-509,https://thehackernews.com/2026/05/poisoned-ruby-gems-and-go-modules.html,AV-509
gh330,Malicious RubyGems Systematically Exfiltrate from Eight Standard Developer Credential Paths,"Malicious RubyGems in the BufferZoneCorp campaign systematically exfiltrated credentials from eight standard developer paths including ~/.ssh/id_rsa, ~/.ssh/id_ed25519, ~/.aws/credentials, ~/.npmrc, ~/.gem/credentials, ~/.netrc, ~/.config/gh/hosts.yml, and ~/.gitconfig before encoding as JSON for transmission.",AV-509,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,AV-509
gh331,Trojan Source Unicode Characters Embedded in GitHub Actions YAML Configuration Files Alter Pipeline Behavior,"Security researchers documented Trojan Source attacks where hidden Unicode bidirectional control characters are embedded in GitHub Actions YAML configuration files, causing CI pipeline runners to interpret different steps, conditions, and secrets than what administrators see when reviewing the configuration.",AV-300,https://trojansource.codes,AV-300
gh332,Trojan Source Unicode Characters in Dockerfiles Cause Container Builds to Execute Hidden Malicious Commands,Trojan Source attacks documented in the original research demonstrate how invisible Unicode characters in Dockerfile RUN instructions cause container build systems to execute fundamentally different shell commands from what developers see during Dockerfile review.,AV-300,https://arxiv.org/abs/2111.11261,AV-300
gh333,CVE-2021-42574 Affects Python Interpreter: Unicode Characters Alter Indentation-Sensitive Logic,"CVE-2021-42574 is particularly severe for Python due to the language's indentation-sensitive syntax, where Unicode bidirectional characters can alter which code blocks are included in functions and conditionals, invisibly changing program logic in ways especially difficult to detect in code review.",AV-300,https://nvd.nist.gov/vuln/detail/CVE-2021-42574,AV-300
gh334,Trojan Source Vulnerability Confirmed in Rust Compiler Affecting Memory Safety Guarantees,"The Trojan Source research confirmed that the Rust compiler is vulnerable to Unicode bidirectional character attacks, potentially undermining Rust's memory safety guarantees by allowing hidden unsafe code blocks to be included in what appears to be safe Rust code during review.",AV-300,https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42574,AV-300
gh335,Trojan Source Unicode Bidirectional Characters Affect Go Source Code Compilation and String Handling,"The Go programming language compiler was confirmed vulnerable to Trojan Source attacks where Unicode bidirectional characters alter string literal interpretation and conditional logic during compilation, enabling hidden backdoors in Go server applications and infrastructure tools.",AV-300,https://portswigger.net/daily-swig/trojan-source-attack,AV-300
gh336,Trojan Source Vulnerability in Java: Unicode Characters Alter Access Modifier and Method Scope,"The original Trojan Source research demonstrated that Java is vulnerable to Unicode bidirectional character attacks where hidden characters alter access modifier interpretation and method scope boundaries, potentially exposing private methods as public-accessible or hiding injected code in class definitions.",AV-300,https://trojansource.codes,AV-300
gh337,CVE-2021-42694 Homoglyph Attack in C++ Enables Invisible Function Pointer Substitution,"CVE-2021-42694 demonstrates a homoglyph Trojan Source attack in C++ where visually identical Unicode characters enable invisible function pointer substitution, causing security-critical callback functions to be replaced with attacker-controlled implementations invisible during code review.",AV-300,https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42694,AV-300
gh338,Trojan Source Unicode Characters Alter SQL Query Logic to Bypass Authentication Checks,"Security researchers demonstrated Trojan Source attacks in SQL where hidden Unicode characters alter query logic, causing WHERE clauses and JOIN conditions to evaluate differently from their visual representation, potentially bypassing authentication checks and data access controls.",AV-300,https://www.securityweek.com/trojan-source-attack/,AV-300
gh339,Trojan Source Unicode Characters in Shell Scripts Redirect Output and Alter Command Execution,"Trojan Source attacks in shell scripts use Unicode bidirectional characters to redirect command output, alter pipe handling, and change command substitution behavior, causing CI/CD pipeline scripts to execute entirely different commands from what system administrators see during script review.",AV-300,https://checkmarx.com/blog/trojan-source-attack/,AV-300
gh340,Trojan Source Unicode Characters in Terraform Infrastructure Code Alter Cloud Resource Configurations,"Security researchers demonstrated Trojan Source attacks in Terraform infrastructure-as-code where hidden Unicode characters alter resource configurations, causing cloud infrastructure to be provisioned with different security groups, IAM policies, and network configurations from what DevOps engineers review.",AV-300,https://unit42.paloaltonetworks.com/trojan-source/,AV-300
gh341,Checkmarx KICS Docker Hub Repository Compromised to Deliver Credential-Stealing Container Images,"Docker Hub flagged suspicious activity on the checkmarx/kics repository where official container images were replaced with compromised versions harvesting GitHub tokens, AWS credentials, Azure tokens, npm configuration files, SSH keys, and environment variables from CI environments pulling the images.",AV-410,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-410
gh342,TeamPCP Threat Group Coordinates Simultaneous Supply Chain Attacks Across npm PyPI and Docker Hub,"The TeamPCP threat group coordinated simultaneous supply chain attacks across npm, PyPI, and Docker Hub within 48 hours, compromising packages and container images used in CI/CD pipelines and demonstrating the increasing sophistication of multi-ecosystem supply chain attack campaigns.",AV-410,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-410
gh343,CanisterSprawl Supply Chain Campaign Uses Decentralized ICP Canister for Resilient C2 Infrastructure,"The CanisterSprawl supply chain campaign tracked by Socket and StepSecurity used an Internet Computer Protocol canister as a decentralized and resilient C2 channel, making takedowns significantly harder than traditional centralized C2 infrastructure and enabling persistent campaign operations.",AV-410,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-410
gh344,BufferZoneCorp Malicious Go Modules Tamper with GitHub Actions Workflows via GITHUB_ENV Manipulation,"Malicious Go modules in the BufferZoneCorp campaign executed through init() to detect GITHUB_ENV and GITHUB_PATH variables, manipulating workflow environment to intercept subsequent build steps and establish persistent unauthorized access to CI pipeline execution.",AV-410,https://thehackernews.com/2026/05/poisoned-ruby-gems-and-go-modules.html,AV-410
gh345,Malicious RubyGems Exploit extconf.rb Native Extension Build Process for Install-Time Credential Theft,"Malicious RubyGems exploited Ruby's native extension build process by weaponizing extconf.rb to execute credential-stealing code automatically during gem installation, running with elevated build permissions before any user invokes the package's advertised functionality.",AV-410,https://cyberpress.org/supply-chain-attack-targets-github/,AV-410
gh346,Automated Upgrade Bots Silently Merge Malicious Package Updates into Protected Branches Within Minutes,"Supply chain attacks leveraging automated dependency upgrade bots such as Dependabot and Renovate were documented where malicious package updates were silently merged into protected branches within minutes of publication, with automation tools bypassing human review processes intended to catch supply chain compromises.",AV-410,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-410
gh347,S1ngularity Attack Bypasses npm Provenance Signing by Publishing Directly with Stolen Token,"The S1ngularity supply chain attack against Nx bypassed npm provenance signing protections by using a stolen npm publish token to upload malicious packages directly, demonstrating that provenance signing does not prevent installation of unsigned packages published with compromised credentials.",AV-410,https://github.com/advisories/GHSA-cxm3-wv7p-598c,AV-410
gh348,Malicious RubyGem Logger Runtime Path Steals Environment Data on First Logger Invocation,"Malicious RubyGems implemented a runtime credential theft path wired into the custom logger class that sent environment data including tokens, API keys, and secrets to attacker infrastructure the first time the logger was invoked, combining install-time and runtime attack vectors.",AV-410,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,AV-410
gh349,BufferZoneCorp Campaign Uses Sleeper Packages That Activate Malicious Payloads Only After Update,"The BufferZoneCorp supply chain campaign published initial sleeper versions of Ruby gems and Go modules with plausible utility branding and clean behavior, then updated nearly every package to add active payloads including credential exfiltration, GitHub Actions tampering, and SSH persistence.",AV-410,https://cyberpress.org/supply-chain-attack-targets-github/,AV-410
gh350,npm Supply Chain Attack Achieves Cryptocurrency Wallet Drain Within 16 Minutes of Malicious Package Publication,A targeted npm supply chain attack documented by Sygnia achieved cryptocurrency wallet draining through traffic interception and transaction manipulation of browser-based crypto wallets within just 16 minutes of publishing malicious updates to widely-used packages.,AV-410,https://www.sygnia.co/threat-reports-and-advisories/npm-supply-chain-attack-september-2025/,AV-410
