id,title,description,label,source,predicted_label
gh527,CircleCI Breach Exposes Customer CI/CD Secrets via Compromised Session Token Enabling Supply Chain Access,"CircleCI disclosed a security incident where a compromised employee session token was used to exfiltrate customer CI/CD secrets including API tokens, SSH keys, and environment variables from the CircleCI platform, demonstrating how CI/CD platform compromises can cascade into widespread supply chain security incidents across all platform users.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh528,AWS CodeArtifact Misconfiguration Enables Dependency Confusion via External Connection to Public npm and PyPI,"Security researchers documented dependency confusion attacks exploiting incorrectly configured AWS CodeArtifact repositories where external connection settings allowed automatic fallback to public npm and PyPI registries, enabling attackers to register public packages matching private internal package names and intercept enterprise dependency resolution.",AV-509,https://unit42.paloaltonetworks.com/dependency-confusion/,AV-509
gh529,Azure DevOps Artifacts Upstream Source Poisoning Delivers Malicious NuGet Packages to Enterprise .NET Builds,"Security researchers documented supply chain attacks targeting Azure DevOps Artifacts where compromised upstream source configurations caused Azure DevOps to cache and serve malicious NuGet packages from poisoned public sources, injecting malicious code into enterprise .NET application builds consuming packages through Azure DevOps Artifacts.",AV-400,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-400
gh530,Google Cloud Artifact Registry Dependency Confusion via Virtual Repository Priority Misconfiguration,"Security researchers documented dependency confusion attacks against Google Cloud Artifact Registry virtual repositories where incorrect upstream priority configurations caused GCP Artifact Registry to prefer public package sources over private internal repositories, enabling attackers to override internal Python and npm packages with malicious public versions.",AV-200,https://jfrog.com/blog/npm-dependency-confusion/,AV-200
gh531,Trojan Source Unicode Characters in .env Template Files Silently Override Security-Critical Environment Variables,"Security researchers demonstrated Trojan Source attacks embedded in .env.example template files where hidden Unicode characters cause environment variable parsers to read different variable names and values from what developers see in the template, overriding security-critical configuration such as database credentials, API endpoints, and encryption keys.",AV-300,https://portswigger.net/daily-swig/trojan-source-attack,AV-300
gh532,Bitbucket Pipelines Supply Chain Attack via Compromised Shared Pipeline Template Affects Multiple Repositories,"A supply chain attack targeting Bitbucket Pipelines injected malicious steps into shared pipeline template configurations, affecting all repositories that imported the compromised template and gaining access to Bitbucket App Passwords and deployment credentials configured as Bitbucket repository variables.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh533,Attacker Resurrects Abandoned PyPI Package with Dormant Download Base to Distribute Malware to Existing Users,"Security researchers documented supply chain attacks where attackers registered previously abandoned PyPI package names that had accumulated significant download history, immediately reaching all users who had pinned to the package in requirements files or who received automatic dependency updates to the newly published malicious version.",AV-200,https://blog.pypi.org/archive/2025/,AV-200
gh534,Malicious VS Code Extension Abuses Settings Sync to Persist Across Developer Machines and Propagate Credential Theft,"Security researchers documented malicious VS Code extensions that abused the VS Code Settings Sync feature to automatically propagate across all developer machines logged into the same GitHub account, enabling credential theft to persist and spread beyond the initially compromised workstation to all synchronized development environments.",AV-400,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-400
gh535,npm Lockfile Tampering Attack Replaces Legitimate Package Integrity Hashes with Malicious Package Checksums,"Security researchers documented lockfile tampering attacks where malicious pull requests modified package-lock.json or yarn.lock files to replace legitimate package integrity hashes with checksums of malicious package versions, causing dependency installation in CI/CD pipelines to download attacker-controlled packages that matched the tampered integrity hashes.",AV-509,https://snyk.io/blog/detect-prevent-dependency-confusion-attacks-node-npm/,AV-509
gh536,Trojan Source Unicode Characters in Python requirements.txt Files Alter Package Name Resolution During pip Install,"Security researchers demonstrated Trojan Source attacks where hidden Unicode characters in Python requirements.txt files alter how pip resolves package names, causing pip install to download different packages from what developers see when reviewing dependency files, enabling silent supply chain compromise through requirements file manipulation.",AV-300,https://jfrog.com/blog/trojan-source/,AV-300
gh537,Malicious GitLab CI Configuration Exfiltrates GitLab Runner Registration Token Enabling Infrastructure Takeover,"Security researchers documented GitLab CI supply chain attacks where injected malicious pipeline stages exfiltrated GitLab Runner registration tokens from CI environments, enabling attackers to register rogue runners that intercepted subsequent pipeline jobs and accessed all secrets and artifacts processed by the compromised runner infrastructure.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh538,Malicious Swift Package Typosquats Popular iOS Authentication Library Targeting Apple Platform Developers,"Security researchers documented malicious Swift packages that typosquatted popular iOS authentication and networking libraries in the Swift Package Manager ecosystem, targeting Apple platform developers by injecting credential-stealing code into Swift package dependency resolution for iOS, macOS, watchOS, and tvOS application builds.",AV-200,https://reversinglabs.com/blog/malicious-pypi-packages,AV-200
gh539,Swift Package Manager Dependency Confusion via GitHub Repository Name Collision with Private Package Registry,Security researchers documented dependency confusion attacks against Swift Package Manager where GitHub repository name collisions between public repositories and private package registry entries caused Xcode to resolve Swift packages from attacker-controlled GitHub repositories instead of private enterprise package sources.,AV-509,https://snyk.io/blog/detect-prevent-dependency-confusion-attacks-node-npm/,AV-509
gh540,Malicious Xcode Project Template Injects Backdoor Code into All iOS Applications Created from Compromised Template,"Security researchers documented supply chain attacks targeting Xcode project templates distributed through developer communities where malicious templates injected backdoor code into all iOS and macOS applications created using the compromised template, affecting the complete downstream user base of applications built from the poisoned starting point.",AV-400,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-400
gh541,Trojan Source Unicode Characters in Swift Code Alter Optional Chaining and Guard Statement Logic in iOS Applications,"Security researchers demonstrated Trojan Source attacks in Swift source code where hidden Unicode characters alter optional chaining evaluation and guard statement logic, causing iOS and macOS applications to handle nil values and security validation differently from what Xcode displays during code review.",AV-300,https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42574,AV-300
gh542,Malicious npm Packages Use GitHub Star Farming Networks to Appear Credible Before Introducing Malicious Updates,"Security researchers documented supply chain attacks where threat actors used GitHub star farming networks to artificially inflate the star counts of malicious npm package repositories, creating false credibility signals that led developers and automated security tools to trust the packages before malicious updates were introduced.",AV-200,https://socket.dev/research,AV-200
gh543,Compromised Firmware Update Server Delivers Malicious UEFI Firmware to Enterprise Hardware During Scheduled Updates,"Security researchers documented supply chain attacks targeting firmware update infrastructure where compromised update servers delivered malicious UEFI firmware to enterprise hardware during scheduled maintenance windows, enabling persistent below-OS access that survives operating system reinstallation and conventional malware removal procedures.",AV-400,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-400
gh544,Helm Chart Repository Dependency Confusion Delivers Malicious Kubernetes Application Configurations to Enterprise Clusters,"Security researchers documented dependency confusion attacks targeting Helm chart repositories where incorrectly configured chart museum instances resolved charts from public Artifact Hub instead of private repositories, enabling attackers to publish malicious Helm charts that were deployed to enterprise Kubernetes clusters as legitimate application configurations.",AV-509,https://unit42.paloaltonetworks.com/dependency-confusion/,AV-509
gh545,Trojan Source Unicode Characters in Kubernetes Operator Code Alter Custom Resource Reconciliation Logic,"Security researchers demonstrated Trojan Source attacks in Kubernetes operator Go code where hidden Unicode characters alter custom resource reconciliation logic and RBAC permission verification, causing Kubernetes operators to apply different cluster-wide policies and permissions from what engineers see during operator code review.",AV-300,https://portswigger.net/daily-swig/trojan-source-attack,AV-300
gh546,Compromised ArgoCD Application Repository Delivers Malicious Kubernetes Manifests to Production Clusters via GitOps,"A supply chain attack targeting an ArgoCD-managed GitOps repository injected malicious Kubernetes manifest changes that were automatically synchronized to production clusters, exploiting ArgoCD's automated deployment model to deliver unauthorized configuration changes without triggering normal change management review processes.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh547,Malicious Unscoped npm Package Shadows Enterprise Scoped Package When Scope Prefix is Accidentally Omitted,"Security researchers documented supply chain attacks exploiting npm scope omission errors where developers accidentally install unscoped malicious packages when forgetting the organization scope prefix, with attackers registering unscoped package names matching the base names of popular enterprise scoped packages.",AV-200,https://github.blog/security/supply-chain-security/securing-the-open-source-supply-chain-across-github/,AV-200
gh548,Compromised ReadTheDocs Documentation Site Serves Malicious Code Snippets That Steal Credentials When Copied by Developers,Security researchers documented supply chain attacks targeting software documentation hosting platforms where compromised documentation sites served malicious code snippets containing hidden credential-stealing commands that executed when developers copied and pasted code examples from documentation into their terminal or development environment.,AV-400,https://blog.barracuda.com/2024/04/05/cybersecurity-threat-advisory-github-supply-chain-attack,AV-400
gh549,Trojan Source Unicode Characters in Dockerfile ENV Instructions Alter Container Environment Variable Values at Build Time,"Security researchers demonstrated Trojan Source attacks in Dockerfile ENV instructions where hidden Unicode characters alter environment variable name parsing, causing Docker container builds to set different environment variables from what DevOps engineers see in the Dockerfile, silently overriding security-critical container configuration.",AV-300,https://unit42.paloaltonetworks.com/trojan-source/,AV-300
gh550,Flux CD GitOps Source Controller Compromised via Malicious Kustomization to Deploy Unauthorized Resources to Kubernetes,"A supply chain attack targeting Flux CD GitOps source controller configurations injected malicious Kustomization overlay patches that were automatically applied during GitOps reconciliation, deploying unauthorized Kubernetes resources including privileged containers and unauthorized RBAC bindings to production clusters.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
