id,title,description,label,source,predicted_label
gh465,Shai-Hulud Worm Targets CrowdStrike npm Packages in Updated Supply Chain Attack Campaign,"An updated wave of the Shai-Hulud npm supply chain attack specifically targeted CrowdStrike npm packages, with Socket researchers identifying ongoing compromise attempts against the cybersecurity company's npm ecosystem presence in a campaign that demonstrated the attackers' sophistication in targeting high-value security vendor packages.",AV-410,https://socket.dev/blog/ongoing-supply-chain-attack-targets-crowdstrike-npm-packages,AV-410
gh466,pnpm and yarn Introduce Minimum Package Age Enforcement to Prevent Flash Malicious Publish Supply Chain Attacks,"Following the Shai-Hulud and related npm supply chain attacks, pnpm and yarn JavaScript package managers introduced optional minimum package age enforcement settings that quarantine newly published package versions for a configurable cooling period before allowing installation, catching most flash-malicious-publish events before they reach production.",AV-410,https://securitylabs.datadoghq.com/articles/learnings-from-recent-npm-compromises/,AV-410
gh467,Shai-Hulud Cryptohijacker Payload Hooks Browser APIs to Silently Replace Cryptocurrency Wallet Addresses in Transactions,"The Cryptohijacker payload delivered by the Shai-Hulud npm worm hooked browser JavaScript APIs to intercept cryptocurrency transactions, silently replacing legitimate recipient wallet addresses with attacker-controlled addresses at the moment of transaction confirmation without any visible indication to the victim.",AV-400,https://www.trendmicro.com/en_us/research/25/i/npm-supply-chain-attack.html,AV-400
gh468,S1ngularity Attack Steals npm Token by Modifying publish.yml via GITHUB_TOKEN Obtained Through PR Title Injection,"The S1ngularity attack against Nx used a GITHUB_TOKEN stolen via pull_request_target PR title injection to modify the separate publish.yml workflow, then manually triggered the modified pipeline which sent the NPM_TOKEN secret to an external webhook, enabling direct malicious package publication bypassing GitHub entirely.",AV-410,https://emilyxiong.medium.com/brief-history-of-npm-supply-chain-attacks-in-year-2025-a887dd2e11a4,AV-410
gh469,cappership Threat Actor Publishes 11 Malicious PyPI Packages Stealing Python Source Code and Solana Private Keys,"The threat actor using the alias cappership published a second batch of 11 malicious Python packages to PyPI between May 4 and 24 2025, designed to steal Python script files from developer file systems and steal Solana private keys via monkey-patching, transmitting the source code and cryptographic keys to external attacker-controlled servers.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh470,Shai-Hulud Second Wave Patches Version Numbers of Infected Packages to Appear as Legitimate Maintainer Updates,"The second wave of the Shai-Hulud supply chain attack patched the version numbers of infected npm packages to make compromised versions appear as normal routine maintenance updates, specifically designed to blend in with legitimate maintainer activity and reduce the likelihood of security team review before installation.",AV-509,https://github.blog/security/supply-chain-security/strengthening-supply-chain-security-preparing-for-the-next-malware-campaign/,AV-509
gh471,Shai-Hulud Worm Downloads TruffleHog to Scan Victim Systems for All Secrets Before Self-Replicating to New Packages,"The Shai-Hulud worm deployed TruffleHog secret scanning tooling to comprehensively enumerate all secrets in compromised developer environments, then used discovered npm and PyPI publish tokens to inject itself into additional packages and publish compromised versions, achieving worm-like self-replication across the JavaScript and Python ecosystems.",AV-400,https://github.blog/security/supply-chain-security/strengthening-supply-chain-security-preparing-for-the-next-malware-campaign/,AV-400
gh472,Trojan Source Unicode Characters in CI Configuration Files Alter Rendered Display in Web Interfaces Versus Actual Execution,"Security researchers documented Trojan Source attacks specifically targeting CI configuration file rendering where hidden Unicode characters cause web-based pipeline visualization interfaces to display different pipeline stages and conditions from what the CI execution engine actually processes, enabling hidden malicious steps invisible in the UI.",AV-300,https://arxiv.org/abs/2111.11261,AV-300
gh473,Flash Malicious Publish Attacks Exploit Short Window Between npm Package Publication and Security Scanner Detection,"Security researchers documented flash malicious publish attacks that exploit the window between when malicious npm packages are published and when security scanners detect and flag them, with attackers designed to maximize downloads within this detection gap through coordinated promotion and dependency injection in CI systems that auto-update.",AV-200,https://github.blog/security/supply-chain-security/strengthening-supply-chain-security-preparing-for-the-next-malware-campaign/,AV-200
gh474,Shai-Hulud Malware Uses Organization Scope Detection to Activate Only When Running in Enterprise CI Environments,"The Shai-Hulud malware implemented conditional activation logic that checked for organizational scope indicators before executing its credential-stealing payload, specifically targeting enterprise CI/CD environments while remaining dormant on individual developer workstations to maximize the value of stolen credentials and reduce detection probability.",AV-509,https://github.blog/security/supply-chain-security/strengthening-supply-chain-security-preparing-for-the-next-malware-campaign/,AV-509
gh475,Trojan Source Unicode Characters Hidden in Python Docstrings Enable Runtime Code Execution via eval Injection,"Security researchers demonstrated Trojan Source attacks where hidden Unicode characters embedded in Python docstrings alter how documentation is parsed by doctest and documentation generation tools, potentially enabling arbitrary code execution when documentation strings containing Unicode-obfuscated eval injections are processed.",AV-300,https://snyk.io/blog/trojan-source/,AV-300
gh476,Shai-Hulud Cryptohijacker Payload Detected Across Organizations in North America and Europe via Trend Micro Telemetry,"Trend Micro telemetry confirmed detections of the Shai-Hulud Cryptohijacker payload across organizations in North America and Europe, with the malware hooking browser APIs to redirect cryptocurrency transactions, demonstrating the geographic reach of coordinated npm supply chain attacks on enterprise environments.",AV-410,https://www.trendmicro.com/en_us/research/25/i/npm-supply-chain-attack.html,AV-410
gh477,pgserve npm Worm Jumps Ecosystems by Using Discovered PyPI Tokens to Inject Malicious Code into Python Packages,"The malicious pgserve npm package demonstrated cross-ecosystem worm capability by searching compromised developer environments for PyPI publish tokens in addition to npm tokens, using discovered PyPI credentials to inject itself into Python packages and publish malicious versions to PyPI, bridging the JavaScript and Python supply chain ecosystems.",AV-200,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-200
gh478,Supply Chain Attacks Succeed Despite SLSA Adoption Due to Gap Between Artifact Provenance and Unsigned Package Acceptance,"Security researchers documented that SLSA artifact provenance adoption failed to prevent multiple supply chain attacks due to a fundamental gap where package registries continued accepting unsigned packages alongside signed ones, allowing attackers with stolen tokens to publish malicious unsigned packages that appeared alongside legitimate signed versions.",AV-509,https://thebrightbyte.com/playbook/insights/supply-chain-attacks-xz-npm-pypi,AV-509
gh479,Datadog GuardDog and Supply-Chain Firewall Tools Detect Malicious Packages via Behavioral Heuristics Before Installation,"Datadog released two open source supply chain security tools responding to the Shai-Hulud and related attacks: GuardDog analyzes metadata and heuristics to flag malicious npm, PyPI, Go, and GitHub Actions packages, while Supply-Chain Firewall prevents installation of malicious packages at the developer workstation level before they reach production.",AV-400,https://securitylabs.datadoghq.com/articles/learnings-from-recent-npm-compromises/,AV-400
gh480,Trojan Source Unicode Characters in OpenAPI Specifications Alter API Security Definitions Visible to Developers,"Security researchers demonstrated Trojan Source attacks in OpenAPI specification files where hidden Unicode characters alter security scheme definitions, authentication requirements, and endpoint access controls in ways invisible during API documentation review, causing generated API clients and servers to implement different security policies from what developers see.",AV-300,https://portswigger.net/daily-swig/trojan-source-attack,AV-300
gh481,Supply Chain Attacks Bypass Sigstore Cosign Keyless Signing When Verification is Not Enforced at Deployment,"Security researchers documented that Sigstore cosign keyless signing protections were bypassed in multiple supply chain attacks because organizations implemented package signing without enforcing signature verification at deployment time, allowing attackers with stolen tokens to publish unsigned malicious packages that were installed without verification.",AV-410,https://github.blog/security/supply-chain-security/securing-the-open-source-supply-chain-across-github/,AV-410
gh482,Malicious PyPI Packages Typosquat Safety and Bandit Security Scanning Tools to Compromise Security Review Workflows,"Malicious PyPI packages typosquatted the Safety vulnerability scanner and Bandit security linting tools, targeting developer security review workflows by replacing legitimate security scanning tools with malicious versions that reported false clean results while exfiltrating credentials from systems where security scanning was performed.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh483,MavenGate Exploits Maven Central Failure to Check Domain Ownership Expiration for Existing GroupId Registrations,"The MavenGate attack exploited Maven Central's failure to periodically verify that domain ownership underlying existing groupId registrations remained valid, allowing attackers who purchased expired domains to immediately claim control of all Maven packages registered under those groupIds without any re-verification process.",AV-509,https://blog.oversecured.com/Introducing-MavenGate-a-supply-chain-attack-method-for-Java-and-Android-applications/,AV-509
gh484,Supply Chain Attack on Industrial SCADA Software Update Mechanism Delivers Malware to Critical Infrastructure Operators,"Security researchers documented supply chain attacks targeting industrial SCADA software update mechanisms where attackers compromised the software distribution infrastructure of industrial control system vendors, delivering malware alongside legitimate updates to critical infrastructure operators including power plants and water treatment facilities.",AV-400,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-400
gh485,Trojan Source Unicode Characters in Helm Charts Alter Kubernetes Deployment Security Contexts and Resource Limits,"Security researchers demonstrated Trojan Source attacks embedded in Kubernetes Helm chart templates where hidden Unicode characters alter security context definitions, container resource limits, and network policy configurations in ways invisible during chart review, causing production deployments to apply different security settings than intended.",AV-300,https://unit42.paloaltonetworks.com/trojan-source/,AV-300
gh486,Wiz Research Documents Widespread GitHub Actions Supply Chain Attacks Increased Significantly in 2025,"Wiz Research documented a significant increase in GitHub Actions supply chain attacks throughout 2025, with the tj-actions CVE-2025-30066 compromise representing only the most visible incident in a broader trend of attackers systematically targeting GitHub Actions workflows to access CI/CD secrets across thousands of organizations.",AV-410,https://www.wiz.io/blog/github-action-tj-actions-changed-files-supply-chain-attack-cve-2025-30066,AV-410
gh487,Shai-Hulud Campaign Specifically Targets Trusted npm Namespaces to Maximize Developer Trust and Install Rates,"The Shai-Hulud supply chain campaign deliberately targeted popular and trusted npm package namespaces rather than unknown packages, exploiting the implicit trust developers place in widely-used packages to maximize installation rates of compromised versions and ensure malicious code reached production environments.",AV-509,https://github.blog/security/supply-chain-security/strengthening-supply-chain-security-preparing-for-the-next-malware-campaign/,AV-509
gh488,PyPI Implements Email Verification for TOTP Logins from New Devices to Counter Phishing-Based Account Takeover,"PyPI implemented email verification for TOTP-based logins from new or unrecognized devices as a security measure against phishing attacks that steal authentication codes in real-time, adding a second verification layer that prevents attackers from using intercepted TOTP codes to log in from attacker-controlled devices.",AV-200,https://blog.pypi.org/archive/2025/,AV-200
gh489,Trojan Source Unicode Characters in Protocol Buffer Definitions Alter gRPC API Field Types and Validation Rules,"Security researchers demonstrated Trojan Source attacks in Protocol Buffer .proto files where hidden Unicode characters alter field type definitions and validation rules in gRPC API specifications, causing generated client and server code to handle data types and validation differently from what API designers see in the specification review.",AV-300,https://trojansource.codes,AV-300
gh490,TeamPCP Threat Group Attributed to xinference PyPI Payload Targeting AI Infrastructure Developers,"The TeamPCP threat group was attributed by GitGuardian to the malicious payload injected into three consecutive xinference PyPI package releases, with the credential-stealing second-stage collector specifically targeting AI infrastructure developers using the xinference model serving framework for large language model deployment.",AV-400,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-400
gh491,Wiz Research Documents Widespread npm Supply Chain Compromise Impact Across debug chalk and ansi-styles Ecosystem,"Wiz Research documented the widespread impact of the npm supply chain compromise affecting debug, chalk, and ansi-styles packages through the Qix maintainer phishing attack, analyzing the cascading effects across the JavaScript ecosystem where these foundational packages are used as transitive dependencies by millions of projects.",AV-410,https://www.wiz.io/blog/widespread-npm-supply-chain-attack-breaking-down-impact-scope-across-debug-chalk,AV-410
gh492,Second Batch of 11 Solana-Targeting PyPI Packages Steals Python Source Files from Developer File Systems,"A second batch of 11 malicious PyPI packages targeting the Solana blockchain ecosystem were identified between May 4-24 2025, designed to steal Python source code files from developer file systems and transmit them to external servers, targeting intellectual property alongside cryptographic credentials from Solana developers.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh493,SCA Tools Miss Zero-Day Malicious Packages Because CVE Database Has No Entry on Day Zero of Supply Chain Attack,"Security researchers documented a fundamental gap in Software Composition Analysis tools where zero-day malicious packages have no CVE entry at the time of attack, causing SCA scanners that match against NVD and ecosystem advisories to completely miss supply chain compromises until CVE assignment hours or weeks after initial deployment.",AV-509,https://thebrightbyte.com/playbook/insights/supply-chain-attacks-xz-npm-pypi,AV-509
gh494,CanisterSprawl Campaign Uses Internet Computer Protocol Canister C2 Making Infrastructure Takedowns Ineffective,"The CanisterSprawl supply chain campaign tracked by Socket and StepSecurity used an Internet Computer Protocol canister as command-and-control infrastructure, making traditional takedown approaches ineffective because ICP canisters operate on a decentralized blockchain network that cannot be shut down by conventional law enforcement or hosting provider actions.",AV-410,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-410
gh495,Trojan Source Unicode Characters in GraphQL Schema Files Alter Query Permission Definitions and Type Resolvers,"Security researchers demonstrated Trojan Source attacks embedded in GraphQL schema definition files where hidden Unicode characters alter permission directives, query depth limits, and type resolver assignments in ways invisible during schema review, causing GraphQL API servers to apply different authorization rules from what security architects intended.",AV-300,https://jfrog.com/blog/trojan-source/,AV-300
gh496,Checkmarx KICS VS Code Extension Compromised to Harvest GitHub Tokens AWS and Cloud Credentials from Developer IDEs,"The official Checkmarx KICS VS Code extension was compromised with an obfuscated payload that harvested GitHub authentication tokens, AWS credentials, and Google Cloud tokens directly from developer IDE environments, demonstrating that security vendor tooling is an increasingly targeted supply chain vector due to elevated trust and broad deployment.",AV-400,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-400
gh497,Compromised Namastex.ai npm Packages Combine Credential Theft with Self-Propagation Logic via Stolen Publish Tokens,"Compromised Namastex.ai npm packages linked to the CanisterSprawl campaign combined install-time credential theft with self-propagation logic, using stolen npm publish tokens to inject malicious code into additional packages the victim could publish, systematically expanding the attack's reach through legitimate publishing infrastructure.",AV-200,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-200
gh498,Shai-Hulud and S1ngularity Naming Conventions in Repository Descriptions Enable Rapid Incident Investigation and Victim Identification,"Both the Shai-Hulud and S1ngularity supply chain attacks used distinctive naming conventions in compromised repository descriptions including Shai-Hulud Migration and -migration suffixes and s1ngularity-repository, enabling security researchers to rapidly query GitHub for all affected repositories and notify victims through targeted GitHub search queries.",AV-410,https://securitylabs.datadoghq.com/articles/learnings-from-recent-npm-compromises/,AV-410
gh499,Trojan Source Unicode Characters in Environment Variable Names Alter Shell Variable Interpolation in Build Scripts,"Security researchers documented Trojan Source attacks using Unicode bidirectional characters embedded in environment variable names referenced in build scripts, causing shell interpreters to resolve different environment variables from what administrators see in script review, enabling secret substitution and configuration override attacks.",AV-300,https://checkmarx.com/blog/trojan-source-attack/,AV-300
gh500,Shai-Hulud Multi-Wave Campaign Evolves from Opportunistic to Engineered Targeted Attacks Adapting to Defenses,"GitHub Security documented that the Shai-Hulud supply chain campaign evolved across multiple waves from opportunistic broad compromises to engineered targeted attacks specifically adapting techniques in response to defensive measures implemented after earlier waves, demonstrating that modern supply chain attackers learn rapidly and adjust to ecosystem-level security improvements.",AV-509,https://github.blog/security/supply-chain-security/strengthening-supply-chain-security-preparing-for-the-next-malware-campaign/,AV-509
