id,title,description,label,source,predicted_label
gh223,Dependency confusion through environment-specific registry config,Registry resolution differs across environments allowing override,AV-509,https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610,AV-509
gh224,Unicode characters subtly alter arithmetic logic,Computation results are modified due to hidden encoding characters,AV-300,https://github.com/advisories/GHSA-hh7j-pg34-9hf6,AV-300
gh225,CI pipeline executes malicious code via reusable template,Shared pipeline template contains hidden malicious instructions,AV-410,https://github.com/advisories/GHSA-phf6-hm3h-x8qp,AV-410
gh226,Library performs normal operations but embeds hidden beaconing,Periodic network requests send small amounts of system data,AV-400,https://github.com/advisories/GHSA-w3f3-4j22-2v3p,AV-400
gh227,Typosquatting using combination of homoglyph and version trick,Package mimics name and uses higher version to appear legitimate,AV-200,https://www.securityweek.com/malicious-npm-pypi-packages-stealing-user-information/,AV-200
gh228,Dependency confusion exploiting optional dependency resolution,Optional dependency resolved from public source instead of private,AV-509,https://www.bleepingcomputer.com/news/security/researcher-hacks-over-35-tech-firms-in-novel-supply-chain-attack/,AV-509
gh229,Unicode manipulation alters logging output to hide actions,Logs appear clean while malicious actions occur silently,AV-300,https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42574,AV-300
gh230,CI workflow injects attack through third-party plugin,External plugin used in pipeline introduces malicious behavior,AV-410,https://github.com/langflow-ai/langflow/security/advisories/GHSA-87cc-65ph-2j4w,AV-410
gh231,Package activates malicious behavior after multiple executions,Logic triggers only after repeated usage to evade detection,AV-400,https://github.com/advisories/GHSA-wgwj-68jq-8gq6,AV-400
gh232,Typosquatted package with identical API and performance,Fake package mirrors original functionality to avoid suspicion,AV-200,https://github.com/advisories/GHSA-vc6q-8r7m-fgmf,AV-200
gh233,Dependency confusion via internal mirror desynchronization,Outdated internal mirror allows newer malicious package override,AV-509,https://github.com/advisories/GHSA-v4f4-23wc-99mh,AV-509
gh234,Unicode attack modifies function boundaries invisibly,Hidden characters change scope of functions without visible change,AV-300,https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42694,AV-300
gh235,CI pipeline executes code from dynamically generated script,Script generated at runtime includes hidden malicious payload,AV-410,https://github.com/advisories/GHSA-69fq-xp46-6x23,AV-410
gh236,Library selectively exfiltrates data based on user activity,Data leakage occurs only under certain usage patterns,AV-400,https://blog.sonatype.com/twilio-npm-is-brandjacking-malware-in-disguise,AV-400
gh237,Typosquatting combined with malicious dependency injection,Fake package introduces additional malicious dependencies,AV-200,https://socket.dev/blog/malicious-dydx-packages-published-to-npm-and-pypi,AV-200
gh238,Dependency confusion targeting cached dependencies,Cached dependency replaced with malicious version during update,AV-509,https://github.com/NuGet/Home/issues/10566,AV-509
gh239,Unicode obfuscation hides security-critical condition checks,Condition checks appear intact but execute altered logic,AV-300,https://github.com/nicowillis/trojan-source-examples,AV-300
gh240,CI workflow executes hidden payload via environment encoding,Encoded payload stored in env variables is executed during pipeline,AV-410,https://github.com/timescale/pgai/security/advisories/GHSA-89qq-hgvp-x37m,AV-410
gh241,Malicious package targets multiple ecosystems,Same package name published across npm and PyPI to maximize impact,AV-200,https://securitylabs.datadoghq.com/articles/mut-8964-an-npm-and-pypi-malicious-campaign-targeting-windows-users/,AV-200
gh242,Typosquatted package spread via template repository,GitHub template includes dependency pointing to malicious package,AV-200,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-200
gh243,Dependency confusion across multiple registries,Resolution conflict between internal and public registries leads to override,AV-509,https://github.com/advisories/GHSA-g3j5-mpp2-2fqm,AV-509
gh244,Unicode obfuscation combined with minified code,Minification hides Unicode-based malicious logic effectively,AV-300,https://portswigger.net/daily-swig/trojan-source-attack,AV-300
gh245,CI pipeline compromised via chained workflows,Multiple reusable workflows introduce hidden malicious step,AV-410,https://github.com/astronomer/dag-factory/security/advisories/GHSA-g5hx-xv45-9whg,AV-410
gh246,Library dynamically installs malicious dependency,Code installs additional malicious package during runtime,AV-400,https://snyk.io/blog/open-source-npm-packages-colors-faker/,AV-400
gh247,Typosquatting propagated through documentation examples,Official-looking docs suggest installing malicious package,AV-200,https://github.com/advisories/GHSA-xw73-rw38-6vjc,AV-200
gh248,Dependency confusion via hybrid registry setup,Cloud and local registry conflict allows malicious override,AV-509,https://checkmarx.com/blog/dependency-confusion-attack/,AV-509
gh249,Unicode attack manipulates configuration parsing,Hidden encoding alters interpretation of configuration files,AV-300,https://www.securityweek.com/trojan-source-attack/,AV-300
gh250,CI workflow executes payload via chained actions,Multiple actions combine to execute hidden malicious code,AV-410,https://github.com/jellyfin/jellyfin-ios/security/advisories/GHSA-7qhm-2m45-7fmh,AV-410
