id,title,description,label,source,predicted_label
gh174,Kaspersky Documents Trojan Source Unicode Obfuscation Hiding Credential Theft Code,"Kaspersky security researchers documented Trojan Source attack cases where hidden Unicode characters mask credential-stealing code, making malicious functions appear as legitimate utility code during code review while executing data exfiltration at runtime.",AV-300,https://me-en.kaspersky.com/blog/trojan-source/19130,AV-300
gh175,Unit42 Documents Shai-Hulud npm Supply Chain Attack Injecting Unauthorized Build Steps,"Palo Alto Networks Unit42 documented the Shai-Hulud npm supply chain attack where threat actors injected unauthorized build steps into CI/CD pipelines through compromised npm packages, enabling persistent access and credential exfiltration from affected build environments.",AV-410,https://unit42.paloaltonetworks.com/npm-supply-chain-attack/,AV-410
gh176,Checkmarx Identifies PyPI Supply Chain Attack Delivering Malicious Docker Images,"Checkmarx researchers identified a PyPI supply chain attack where malicious packages deployed Docker images containing API key extraction code, silently collecting and transmitting authentication credentials from developer environments to attacker infrastructure.",AV-400,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-400
gh177,GitHub Advisory Database Documents Typosquatting Attacks on Machine Learning Packages,"Multiple GitHub Security Advisories document typosquatting attacks targeting popular machine learning libraries where fake packages with near-identical names log training data and model outputs to external servers, targeting AI and data science developers.",AV-200,https://github.com/advisories?query=typosquatting,AV-200
gh178,OSV Database Documents Dependency Confusion via Shadow Package Upload Attacks,"The Open Source Vulnerability database documents dependency confusion attacks where attackers upload shadow packages to public registries matching private internal dependency names, causing build systems to resolve to attacker-controlled packages through version precedence exploitation.",AV-509,https://osv.dev/?q=dependency+confusion,AV-509
gh179,Unit42 Documents Trojan Source Logic Inversion via Unicode Bidirectional Characters,"Palo Alto Networks Unit42 documented Trojan Source attack cases where Unicode bidirectional characters reverse logical conditions in source code, causing security-critical boolean expressions to evaluate to their opposite values while appearing syntactically correct to reviewers.",AV-300,https://unit42.paloaltonetworks.com/trojan-source/,AV-300
gh180,axios npm Package GitHub Actions Workflow Vulnerable to Pipeline Secret Exfiltration,A vulnerability in the axios npm package GitHub Actions workflow allowed attackers to exfiltrate repository secrets by triggering workflow execution with malicious base64-encoded payloads through unsanitized pull request inputs.,AV-410,https://github.com/advisories/GHSA-fw8c-xr5c-95f9,AV-410
gh181,noblox.js-proxy-server Malicious Package Delivers Payload Only During Runtime Not Install,"The malicious noblox.js-proxy-server npm package behaved normally during installation but executed hidden cryptocurrency wallet-stealing and data exfiltration payloads during runtime, evading install-time security scanning by delaying malicious behavior.",AV-400,https://socket.dev/blog/malicious-npm-package-masquerades-as-noblox-js,AV-400
gh182,OSV Database Documents Malicious PyPI Packages with Legitimate Functionality as Cover,"The Open Source Vulnerability database documents malicious PyPI packages that provide expected functionality to appear legitimate while silently logging user data, API responses, and environment variables to external servers throughout the package lifecycle.",AV-200,https://osv.dev/?q=malicious&ecosystem=PyPI,AV-200
gh183,Socket.dev Documents Dependency Confusion with Partial Internal Resolution Failures,"Socket.dev researchers documented dependency confusion attacks where partial internal registry failures cause specific transitive dependencies to resolve from public registries, allowing attackers to target indirect dependencies rather than top-level packages.",AV-509,https://socket.dev/blog/dependency-confusion,AV-509
gh184,BleepingComputer Documents Mixed Trojan Source Attacks Combining Valid and Hidden Logic,"BleepingComputer documented sophisticated Trojan Source attacks that mix legitimate functional code with hidden Unicode-based manipulation, making the malicious modifications significantly harder to detect than pure obfuscation attacks.",AV-300,https://www.bleepingcomputer.com/news/security/trojan-source-attack/,AV-300
gh185,Checkmarx Documents Conditional Poisoned Pipeline Execution Activating Only in Production,"Checkmarx researchers documented conditional Poisoned Pipeline Execution attacks where malicious CI steps only activate under specific environment conditions such as production release builds, significantly reducing detection probability during development testing.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh186,tj-actions Supply Chain Attack Delivers Malicious Remote Configuration to 23000 Repositories,"Attackers compromised the tj-actions/changed-files GitHub Action to deliver malicious remote configuration payloads that activated data-stealing behavior, affecting over 23,000 repositories that had pinned to vulnerable version tags.",AV-400,https://github.com/advisories/GHSA-mrrh-fwg8-r2c3,AV-400
gh187,OSV Database Documents npm Malicious Packages Using Visually Similar Character Swaps,"The Open Source Vulnerability database for npm documents multiple malicious packages using visually similar Unicode character substitutions in package names to impersonate trusted libraries, exploiting developer inattention during package installation.",AV-200,https://osv.dev/?q=malicious&ecosystem=npm,AV-200
gh188,Phylum Documents Dependency Confusion Targeting Nested Transitive Dependencies,"Phylum researchers documented dependency confusion attacks specifically targeting indirect transitive dependencies rather than top-level packages, exploiting the fact that nested dependency names are less visible and monitored by security teams.",AV-509,https://phylum.io/blog/dependency-confusion/,AV-509
gh189,PHP CodeSniffer Extra Addresses Trojan Source Hidden Inside Code Comments,"The PHPCSExtra project addressed Trojan Source vulnerabilities where malicious logic could be embedded inside source code comments using Unicode encoding tricks, causing PHP static analysis tools to misparse and potentially execute hidden malicious directives.",AV-300,https://github.com/PHPCSStandards/PHPCSExtra/issues/286,AV-300
gh190,Snyk Documents GitHub Actions Supply Chain Attacks Triggering Only on Release Builds,"Snyk researchers documented GitHub Actions supply chain attacks where malicious workflow steps conditionally activate only during production release builds, evading detection in development and staging pipelines while compromising final release artifacts.",AV-410,https://snyk.io/blog/github-actions-supply-chain-attacks/,AV-410
gh191,Datadog Documents npm Packages Using Delayed Execution to Evade Security Scanning,"Datadog Security Labs documented malicious npm packages that delay malicious execution using timers or usage counters, triggering harmful behavior only after repeated use to evade automated install-time and runtime security scanning tools.",AV-400,https://securitylabs.datadoghq.com/articles/learnings-from-recent-npm-compromises/,AV-400
gh192,Unit42 Documents Malicious PyPI Typosquatting Packages with Full Legitimate Documentation,"Palo Alto Networks Unit42 documented sophisticated malicious PyPI typosquatting packages that include complete legitimate documentation, changelogs, and README files to appear credible, significantly increasing installation rates among targeted developers.",AV-200,https://unit42.paloaltonetworks.com/malicious-packages-in-pypi/,AV-200
gh193,ReversingLabs Documents Dependency Confusion Exploiting Private Registry Fallback,"ReversingLabs researchers documented dependency confusion attacks exploiting private registry fallback mechanisms where build systems automatically query public registries when private packages are temporarily unavailable, allowing attackers to intercept dependency resolution.",AV-509,https://reversinglabs.com/blog/dependency-confusion,AV-509
gh194,OCaml Community Addresses Trojan Source Unicode Bidirectional Text Perception Attack,"The OCaml community documented Trojan Source vulnerabilities where Unicode bidirectional text formatting characters alter how code appears during review versus how it executes, enabling hidden logic that bypasses security controls invisible to human code reviewers.",AV-300,https://github.com/ocaml/ocaml/issues/10749,AV-300
gh195,StepSecurity Documents Nx Build System Compromise via Environment Variable Injection,StepSecurity documented a supply chain security incident where the popular Nx build system package was compromised with data-stealing malware that injected malicious code through manipulated environment variables in CI/CD pipeline executions.,AV-410,https://www.stepsecurity.io/blog/supply-chain-security-alert-popular-nx-build-system-package-compromised-with-data-stealing-malware,AV-410
gh196,eslint-scope Compromise Demonstrates Slow Data Exfiltration Alongside Legitimate Functionality,The compromised eslint-scope npm package demonstrated a slow data exfiltration pattern where the package continued performing its legitimate linting functions while gradually leaking npm authentication tokens and credentials to attacker infrastructure.,AV-400,https://github.com/advisories/GHSA-hxxf-q3w9-4xgw,AV-400
gh197,JFrog Documents Malicious PyPI Packages Using Unicode Homoglyph Typosquatting,"JFrog researchers documented malicious PyPI packages using Unicode homoglyph characters in package names that are visually indistinguishable from legitimate library names, deceiving developers and automated dependency management tools into installing malware.",AV-200,https://jfrog.com/blog/python-packages-pypi-malware/,AV-200
gh198,SecurityWeek Documents Dependency Confusion Attacks via Mirrored Repository Mismatches,"SecurityWeek reported on dependency confusion attacks exploiting mismatches between mirrored repositories and original sources, where public mirrors override trusted internal package sources affecting Apple, Microsoft, and other major technology organizations.",AV-509,https://www.securityweek.com/dependency-confusion-attacks-target-apple-microsoft-other-tech-giants/,AV-509
gh199,NVD Documents CVE-2021-42574 Trojan Source Modifying Control Flow via Unicode,"The National Vulnerability Database documents CVE-2021-42574 where invisible Unicode bidirectional control characters in source code modify control flow execution paths, causing programs to execute fundamentally different logic than what appears in the source file during review.",AV-300,https://nvd.nist.gov/vuln/detail/CVE-2021-42574,AV-300
gh200,GitHub Security Lab Documents Encoded Variable Payload Execution in GitHub Actions,"GitHub Security Lab documented pipeline poisoning attacks where malicious payloads encoded in base64 are stored in environment variables and decoded at runtime within GitHub Actions workflows, evading static workflow analysis and secret scanning tools.",AV-410,https://securitylab.github.com/advisories/,AV-410
