id,title,description,label,source,predicted_label
gh862,Malicious npm Package Uses Steganography to Hide Payload Inside Bundled PNG Image File Evading Text-Based Security Scanning,"A malicious npm package documented by ReversingLabs used steganography to conceal its malicious payload inside a bundled PNG image file, decoding and executing the hidden payload at runtime in a technique specifically designed to evade text-based security scanning tools that analyze JavaScript and JSON files but do not inspect image content.",AV-400,https://reversinglabs.com/blog/malware-obfuscation-techniques,AV-400
gh863,PyPI Package Deploys Clipper Malware Monitoring Clipboard for Cryptocurrency Addresses and Replacing Them Silently During Transactions,"A malicious PyPI package deployed clipper malware that continuously monitored the system clipboard for cryptocurrency wallet addresses, silently replacing copied addresses with attacker-controlled addresses during the window between a user copying an address and pasting it into a transaction form, enabling transparent cryptocurrency theft.",AV-400,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-400
gh864,Malicious npm Package Deploys Browser Extension Injector Installing Malicious Chrome Extension Harvesting All Web Traffic,"A malicious npm package deployed a browser extension injector that silently installed a malicious Chrome extension on compromised developer machines, with the extension harvesting all web traffic including authentication tokens, session cookies, and form submissions from websites visited after the extension installation.",AV-400,https://socket.dev/research,AV-400
gh865,GHSA-8cf9-g7r4-xmj6 Malicious PyPI Package Creates Backdoor Admin Account in Django Applications During Installation,"GitHub Security Advisory GHSA-8cf9-g7r4-xmj6 documents a malicious PyPI package that created a backdoor Django superuser account with attacker-controlled credentials during installation, providing persistent administrative access to any Django web application that installed the compromised package as a dependency.",AV-400,https://github.com/advisories/GHSA-8cf9-g7r4-xmj6,AV-400
gh866,Phylum Research Documents PyPI Malware Using Telegram Bot API as Low-Cost Resilient Credential Exfiltration Channel,"Phylum researchers documented malicious PyPI packages using the Telegram Bot API as a credential exfiltration channel, exploiting Telegram's high availability, end-to-end encryption, and difficulty to block without disrupting legitimate Telegram use to create a resilient and low-cost exfiltration infrastructure requiring no attacker-controlled server.",AV-400,https://phylum.io/blog/phylum-discovers-another-malicious-package-campaign/,AV-400
gh867,Socket Discovers npm Package Using WebSocket Connections for Real-Time Bidirectional C2 Communication Surviving NAT and Firewalls,"Socket researchers discovered malicious npm packages using persistent WebSocket connections for real-time bidirectional command-and-control communication, enabling attackers to issue real-time commands to compromised developer systems in a technique that bypasses NAT and firewall restrictions that block incoming TCP connections to developer machines.",AV-400,https://socket.dev/research,AV-400
gh868,Malicious PyPI Package Injects Code into All Python Files in Current Directory After Installation Creating Persistent Development Environment Backdoor,"A malicious PyPI package documented by Checkmarx injected malicious code into all Python .py files in the current working directory after installation, creating a persistent development environment backdoor that survived package removal and ensured continued credential theft through infected project source files.",AV-400,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-400
gh869,Malicious GitHub Actions Workflow Steals Encrypted GitHub Codespaces Secrets via Environment Injection During Cloud Development,"Security researchers documented malicious GitHub Actions workflows that specifically targeted GitHub Codespaces cloud development environments by injecting malicious environment variables that captured encrypted Codespaces secrets during cloud IDE initialization, affecting developers using cloud-based development environments rather than local machines.",AV-410,https://securitylab.github.com/research/github-actions-preventing-pwn-requests/,AV-410
gh870,Jenkins Shared Library Supply Chain Attack Injects Malicious Pipeline Steps Across All Pipelines Using Compromised Library,"Security researchers documented supply chain attacks targeting Jenkins shared pipeline libraries where compromising a library repository enabled injection of malicious steps into all Jenkinsfile pipelines that imported the shared library, providing access to credentials and build artifacts across every project using the compromised shared library.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh871,Azure DevOps Pipeline Task Supply Chain Attack Compromises Task Extension to Steal Build Agent Credentials and Artifacts,"Security researchers documented supply chain attacks targeting Azure DevOps pipeline task extensions where compromising a published task extension enabled credential theft from all build agents executing the task, with access to Azure service principal credentials, artifact feeds, and deployment keys used across enterprise DevOps pipelines.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh872,Bitbucket Pipelines Supply Chain Attack via Compromised Pipe Component Executes Malicious Steps in Atlassian CI/CD Environment,"Security researchers documented supply chain attacks targeting Bitbucket Pipelines pipe components where compromising a published pipe enabled injection of malicious steps that executed with access to pipeline variables, deployment credentials, and Atlassian service connections used across enterprise Bitbucket CI/CD environments.",AV-410,https://snyk.io/blog/github-actions-supply-chain-attacks/,AV-410
gh873,TeamCity Plugin Supply Chain Attack Injects Malicious Build Steps Across JetBrains CI/CD Pipelines via Compromised Plugin Marketplace,"Security researchers documented supply chain attacks targeting JetBrains TeamCity plugins where compromising a plugin distributed through the JetBrains Marketplace enabled injection of malicious build steps across all TeamCity pipelines using the compromised plugin, gaining access to build agent credentials and deployment configurations.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh874,Terraform Provider Supply Chain Attack Compromises HashiCorp Registry Provider to Steal Cloud Credentials During Infrastructure Provisioning,"Security researchers documented supply chain attacks targeting Terraform providers in the HashiCorp Registry where compromising a published provider enabled credential theft during infrastructure provisioning runs, with access to AWS, Azure, and GCP credentials used to authenticate provider API calls during terraform plan and apply operations.",AV-410,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-410
gh875,Ansible Galaxy Role Supply Chain Attack Injects Malicious Tasks Executing During Infrastructure Automation on Production Systems,"Security researchers documented supply chain attacks targeting Ansible Galaxy roles where compromising a published role enabled injection of malicious tasks that executed on production infrastructure during automation runs, with the malicious tasks running with the elevated privileges granted to Ansible automation across targeted systems.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh876,Puppet Forge Module Supply Chain Attack Delivers Malicious Manifests Executing on All Nodes Managed by Puppet Infrastructure,"Security researchers documented supply chain attacks targeting Puppet Forge modules where compromising a published module delivered malicious manifests that executed on all nodes managed by Puppet infrastructure, providing access to system credentials and configuration data across the entire managed fleet of servers.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh877,GHSA-wh6w-3828-g9h5 PyPI Package Exfiltrates Cloud Provider Instance Metadata Including IAM Role Credentials from Serverless Functions,"GitHub Security Advisory GHSA-wh6w-3828-g9h5 documents a malicious PyPI package that specifically targeted serverless function environments by querying cloud provider instance metadata endpoints to retrieve temporary IAM role credentials, exploiting the serverless execution context to access production cloud resources without requiring stored credentials.",AV-400,https://github.com/advisories/GHSA-wh6w-3828-g9h5,AV-400
gh878,Malicious npm Package Targets GitHub Actions OIDC Token Endpoint to Obtain Short-Lived Cloud Provider Credentials,"A malicious npm package specifically targeted the GitHub Actions OIDC token endpoint during CI execution, obtaining short-lived cloud provider credentials through the OIDC federation trust relationship between GitHub and AWS, Azure, or GCP, bypassing the need to steal long-lived stored credentials.",AV-410,https://securitylab.github.com/research/github-actions-preventing-pwn-requests/,AV-410
gh879,Supply Chain Attack Compromises Chef Cookbook Distributed via Chef Supermarket to Execute Malicious Recipes on Production Infrastructure,"Security researchers documented supply chain attacks targeting Chef cookbooks distributed through the Chef Supermarket where compromising a published cookbook enabled execution of malicious recipes on production infrastructure managed by Chef, with the malicious recipes running with elevated privileges to collect credentials and modify system configurations.",AV-410,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-410
gh880,GHSA-4f5x-gp2v-5m7j Malicious npm Package Compromises Local Git Configuration to Intercept Repository Credentials via credential.helper Override,"GitHub Security Advisory GHSA-4f5x-gp2v-5m7j documents a malicious npm package that modified the local Git credential.helper configuration to intercept repository authentication credentials, capturing usernames and passwords or tokens submitted to Git remote operations after the malicious helper override was installed.",AV-400,https://github.com/advisories/GHSA-4f5x-gp2v-5m7j,AV-400
gh881,PyPI Package Manipulation Attack Alters Wheel Distribution Without Touching Source Repository Bypassing Source Code Review,"Security researchers documented wheel distribution manipulation attacks where malicious actors altered PyPI wheel files to include malicious code without modifying the source repository, bypassing source code review processes that focused on GitHub repository content rather than verifying consistency between source and published wheel distributions.",AV-400,https://thehackernews.com/2026/04/pytorch-lightning-compromised-in-pypi.html,AV-400
gh882,Malicious npm Package Deploys Windows Scheduled Task for Persistence Surviving npm Uninstall and System Reboots,"A malicious npm package documented by Socket deployed a Windows Scheduled Task during installation that survived both npm package uninstall and system reboots, continuing to execute credential-stealing code on fixed intervals long after the malicious package was removed from node_modules.",AV-400,https://socket.dev/research,AV-400
gh883,PyPI Package Exploits Python ctypes to Call Windows API Functions for System-Level Credential Extraction Bypassing Python Sandbox,"A malicious PyPI package used Python's ctypes library to call Windows API functions including DPAPI CryptUnprotectData to extract system-level credentials from Windows Credential Manager, bypassing Python sandbox restrictions by accessing native Windows credential storage through the foreign function interface.",AV-400,https://reversinglabs.com/blog/malware-obfuscation-techniques,AV-400
gh884,Socket Research Documents npm Package Serving Different Code to Security Scanners Than to Normal Installation Environments,"Socket researchers documented malicious npm packages that served fundamentally different code to security scanning environments versus normal developer installation environments, detecting scanner behavioral patterns and presenting clean benign code during analysis while delivering malicious credential-stealing payloads during actual developer installations.",AV-400,https://socket.dev/research,AV-400
gh885,Malicious PyPI Package Exploits Python multiprocessing Module to Spawn Untracked Child Processes for Persistent Credential Monitoring,"A malicious PyPI package exploited Python's multiprocessing module to spawn child processes that detached from the parent Python interpreter, creating untracked background processes that continued credential monitoring and exfiltration after the main Python process terminated and the malicious package was nominally uninstalled.",AV-400,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-400
gh886,GitHub Actions Cache Poisoning via Malicious Pull Request Corrupts Shared Jest Test Cache Used in Main Branch Workflows,"Security researchers documented GitHub Actions cache poisoning via malicious pull requests that corrupted shared Jest test result caches, causing subsequent main branch workflows to consume poisoned cached test results reporting false passing tests for security-critical code paths without actually executing the tests.",AV-410,https://securitylab.github.com/research/github-actions-preventing-pwn-requests/,AV-410
gh887,Malicious npm Package Exfiltrates VS Code Extension Configuration Including All Stored Authentication Tokens and API Keys,"A malicious npm package specifically targeted VS Code extension data directories, extracting stored authentication tokens, API keys, and service credentials persisted by VS Code extensions including GitHub Copilot, Docker Desktop, and cloud provider plugins that store credentials in VS Code's secure credential storage.",AV-400,https://socket.dev/research,AV-400
gh888,GHSA-v3rp-xm4f-7c7k npm Package Deploys Keylogger via Node.js Native Addon Compiled During Installation,"GitHub Security Advisory GHSA-v3rp-xm4f-7c7k documents a malicious npm package that deployed a keylogger through a native Node.js addon compiled during the npm install process, using the node-gyp compilation step to build a native module that intercepted all keyboard input with lower detection probability than pure JavaScript keyloggers.",AV-400,https://github.com/advisories/GHSA-v3rp-xm4f-7c7k,AV-400
gh889,supply-chain-security-scanner npm Package Itself Contains Supply Chain Malware Targeting Security-Focused Developers,"Security researchers discovered that a malicious npm package named supply-chain-security-scanner itself contained supply chain malware, specifically targeting security-focused developers who actively searched for and installed security tooling, exploiting the irony that developers installing security scanners received malware instead.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh890,Malicious PyPI Package Targets Jupyter Lab Extension System Installing Malicious Server Extension with Persistent Notebook Access,"A malicious PyPI package targeted the Jupyter Lab extension system by installing a malicious server extension that persisted across Jupyter server restarts, providing attackers with persistent access to all notebooks, kernels, and data processed in the compromised Jupyter environment.",AV-400,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-400
gh891,GHSA-m4x9-jvf7-k4hg Malicious npm Package Modifies hosts File to Redirect Package Registry Traffic Through Attacker-Controlled Proxy,"GitHub Security Advisory GHSA-m4x9-jvf7-k4hg documents a malicious npm package that modified the system hosts file to redirect npm registry traffic through an attacker-controlled transparent proxy, enabling interception of all subsequent package downloads and authentication tokens from the compromised developer system.",AV-400,https://github.com/advisories/GHSA-m4x9-jvf7-k4hg,AV-400
gh892,CircleCI Security Incident Exposes Customer Environment Variables and Tokens Through Compromised Internal CI/CD Infrastructure,"CircleCI disclosed a security incident where attackers compromised internal CircleCI CI/CD infrastructure enabling unauthorized access to customer environment variables, tokens, and keys stored in the CircleCI platform, demonstrating that supply chain attacks against CI/CD platform providers affect all customers simultaneously.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh893,Malicious Cargo Crate Deploys Miner and Credential Stealer Targeting Rust Developers Building Cryptocurrency Applications,"A malicious Rust crate targeting the cryptocurrency development ecosystem deployed both a cryptominer and credential stealer combination payload, using the cryptocurrency mining capability to generate immediate revenue while simultaneously stealing Rust developer credentials providing access to additional software supply chain publishing capabilities.",AV-400,https://github.com/advisories/GHSA-cjjc-xp8v-855w,AV-400
gh894,Socket Documents npm Package Using process.binding Internal API to Access Node.js Internals and Bypass Security Restrictions,"Socket researchers documented malicious npm packages using the process.binding internal Node.js API to access interpreter internals and bypass security restrictions, enabling credential theft techniques that operated below the JavaScript security model and evaded runtime security monitoring tools that analyzed JavaScript-level behavior.",AV-400,https://socket.dev/research,AV-400
gh895,Malicious PyPI Package Exploits Python Abstract Syntax Tree Manipulation to Inject Code into Imported Modules at Runtime,"A malicious PyPI package used Python Abstract Syntax Tree manipulation to inject malicious code into other imported modules at runtime, modifying the AST of standard library modules and application code after import to insert credential-stealing functionality invisible in source code review of either the malicious package or the victimized modules.",AV-400,https://reversinglabs.com/blog/malware-obfuscation-techniques,AV-400
gh896,Dependency Confusion Attack Targets Private Scope npm Packages at Organizations Using Multiple Custom Private Registries,"Security researchers documented dependency confusion attacks specifically targeting organizations using multiple custom private npm registries where complex registry priority configurations caused certain package scopes to resolve from public npm rather than intended private registries, enabling attackers to inject malicious packages into specific dependency resolution paths.",AV-509,https://snyk.io/blog/detect-prevent-dependency-confusion-attacks-node-npm/,AV-509
gh897,Malicious npm Package Targets React Native expo cli to Compromise Mobile App Development and Distribution Pipeline Credentials,"A malicious npm package targeting the React Native Expo development ecosystem stole Expo account credentials and Apple Developer Program tokens, providing access to mobile app distribution infrastructure that could enable publishing malicious app updates to existing users through the compromised developer accounts.",AV-400,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-400
gh898,PyPI Package Exploits Python Import Hook Mechanism to Intercept All Module Imports and Inject Monitoring Code Transparently,"A malicious PyPI package exploited Python's import hook mechanism to install a custom meta path finder that intercepted all subsequent module imports, injecting monitoring and credential theft code into imported modules transparently without modifying any source files and surviving removal of the original malicious package.",AV-400,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-400
gh899,Malicious npm Package Steals macOS Keychain Credentials Using security Command-Line Tool During Postinstall Execution,"A malicious npm package executed the macOS security command-line tool during postinstall to extract credentials from the macOS Keychain, stealing internet passwords, application credentials, and certificate private keys stored in the system keychain without requiring elevated privileges on developer machines.",AV-400,https://securitylabs.datadoghq.com/articles/malicious-pypi-package-targeting-highly-specific-macos-machines/,AV-400
gh900,Sonatype Documents Self-Healing Malware npm Package That Reinstalls Itself When Removed Using npm postinstall of Parent Dependency,"Sonatype documented a malicious npm package with self-healing capability that reinstalled itself when removed by registering a postinstall script in a commonly-used parent dependency, ensuring the malware remained present in the development environment even when developers explicitly uninstalled the malicious package.",AV-400,https://www.sonatype.com/state-of-the-software-supply-chain/2026/open-source-malware,AV-400
