id,title,description,label,source,predicted_label
gh735,colorizr-plus npm Package Typosquats colorizr Color Conversion Library Stealing Developer Credentials on Installation,"A malicious npm package typosquatting the colorizr color conversion JavaScript library used a -plus suffix to appear as an enhanced version, executing credential-stealing postinstall code that collected npm authentication tokens, GitHub credentials, and CI/CD environment variables from developer workstations.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh733,graphalgo PyPI Package Typosquats graphdict Graph Library Impersonating Renamed Legitimate Package to Confuse Developers,"The malicious PyPI package graphalgo presented itself as a graph manipulation library, exploiting the recent renaming of the legitimate graphalgo project to graphdict to confuse developers searching for the original package name and installing the malicious impersonator instead.",AV-200,https://xygeni.io/blog/malicious-code-digest-npm-and-pypi-malware-report/,AV-200
gh731,express-cookie-parser npm Package Typosquats cookie-parser Express Middleware Modifying Legitimate Package Files to Evade Detection,"The malicious npm package express-cookie-parser typosquatted the popular cookie-parser Express middleware library, modifying legitimate package files including __init__.py and index.js to remove traces of tampering while deploying credential-stealing code targeting Express web application developers.",AV-200,https://xygeni.io/blog/malicious-code-digest-npm-and-pypi-malware-report/,AV-200
gh729,Baileys WhatsApp Library Malicious Fork Abuses Trust in Popular Ecosystem Component to Infiltrate Dependency Trees,"A malicious fork of the Baileys WhatsApp web API library abused trust in the popular ecosystem component to infiltrate dependency trees, using credential abuse and supply chain manipulation techniques to inject malicious code into CI/CD pipelines consuming the compromised fork as a dependency.",AV-200,https://xygeni.io/blog/malicious-code-digest-npm-and-pypi-malware-report/,AV-200
gh727,larpexodus PyPI Package Typosquats Legitimate Package Downloading Windows Binary Payload in MUT-8694 Campaign,"The malicious PyPI package larpexodus uploaded on October 10 2024 triggered a GuardDog alert for downloading and executing an externally hosted Windows binary, identified as part of the broader MUT-8694 cross-ecosystem typosquatting campaign targeting developers across both npm and PyPI registries.",AV-200,https://securitylabs.datadoghq.com/articles/mut-8964-an-npm-and-pypi-malicious-campaign-targeting-windows-users/,AV-200
gh725,Xygeni Documents 230 Malicious npm and PyPI Packages in February 2026 Including Version Inflation and Internal Tool Impersonation Campaigns,"Xygeni research confirmed more than 230 malicious packages across npm and PyPI in February 2026 alone, documenting automation-driven publishing waves, aggressive version inflation campaigns, and internal tool impersonation alongside classic typosquatting incidents targeting developer CI/CD pipelines.",AV-200,https://xygeni.io/blog/malicious-code-digest-npm-and-pypi-malware-report/,AV-200
gh723,sol-prices PyPI Brandjacking Package Uses Solana Brand to Distribute Source Code and Private Key Theft Malware,"The malicious PyPI package sol-prices used the Solana cryptocurrency brand to masquerade as a legitimate price feed utility, deploying malware that stole Python source code files and Solana private keys from developer systems as part of a coordinated eleven-package attack campaign in May 2025.",AV-200,https://cloudsmith.com/blog/multiple-malicious-packages-discovered-on-pypi-npm-and-rubygems,AV-200
gh721,solana-live PyPI Package Impersonates Real-Time Solana Data Tool Targeting Blockchain Developer Credentials and Keys,"The malicious PyPI package solana-live impersonated a legitimate real-time Solana blockchain data utility, targeting blockchain developers with credential-stealing malware designed to extract Solana wallet private keys and cryptocurrency exchange authentication tokens from compromised development environments.",AV-200,https://cloudsmith.com/blog/multiple-malicious-packages-discovered-on-pypi-npm-and-rubygems,AV-200
gh719,222000 Available Package Name Variations Identified Across npm and PyPI Creating Massive Systematic Typosquatting Attack Surface,"Academic research analyzing supply chain attacks from January 2024 through October 2025 identified over 222,000 available package name variations across npm and PyPI through systematic character mutation analysis, demonstrating the scale of the typosquatting attack surface available to attackers targeting popular libraries.",AV-200,https://digitalcommons.odu.edu/cgi/viewcontent.cgi?article=1143&context=covacci-undergraduateresearch,AV-200
gh716,PyPI Removes Hundreds of Malicious Typosquats Per Month in 2024 as Checkmarx and Phylum Track Automated Campaign Scale,"Checkmarx and Phylum reported throughout 2024 that PyPI removed hundreds of malicious typosquatting packages per month, with consistent setup.py payload patterns that exfiltrated environment variables and SSH keys, demonstrating that typosquatting has reached industrial automated scale in the Python ecosystem.",AV-200,https://thebrightbyte.com/playbook/insights/supply-chain-attacks-xz-npm-pypi,AV-200
gh713,solana-charts PyPI Package Brandjacks Solana Ecosystem to Steal Cryptocurrency Developer Credentials in Eleven-Package Campaign,"The malicious PyPI package solana-charts brandjacked the Solana cryptocurrency ecosystem name across an eleven-package coordinated campaign, stealing cryptocurrency wallet credentials and source code from blockchain developers in a coordinated attack that split payloads across four distinct malware variants.",AV-200,https://cloudsmith.com/blog/multiple-malicious-packages-discovered-on-pypi-npm-and-rubygems,AV-200
gh700,GlueStack npm Packages Compromised Injecting Malicious Code into lib/commonjs/index.js Targeting React Native Developers,"Over a dozen GlueStack npm packages used by React Native developers were compromised by injecting malicious code into lib/commonjs/index.js files, targeting the mobile application development community with credential-stealing payloads that executed during application import rather than installation.",AV-200,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,AV-200
gh698,semantic-types PyPI Package Benign on Upload Receives Malicious Payload Update 35 Days Later Targeting Solana Developers,"The PyPI package semantic-types was completely benign when first uploaded on December 22 2024 but received a malicious credential-stealing payload update on January 26 2025, exploiting the trust developers had built in the package's clean installation history to evade security review.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh696,solana-coin PyPI Package Uses Cryptocurrency Brandjacking to Deploy Four-Payload Malware Split Across Coordinated Campaign,"The malicious PyPI package solana-coin used Solana cryptocurrency brandjacking as part of an eleven-package coordinated attack campaign that split malicious functionality across four distinct payloads, stealing cryptocurrency credentials and Python source code from developers working in the Solana blockchain ecosystem.",AV-200,https://cloudsmith.com/blog/multiple-malicious-packages-discovered-on-pypi-npm-and-rubygems,AV-200
gh694,Typosquatting Package Lifetime Reduced from Days to Hours by Improved Detection Systems but Remains Profitable Attack Vector,"Academic research documented that improved typosquatting detection systems across npm and PyPI dramatically reduced malicious package lifetime from days or weeks to hours, but determined that even short exposure windows remain profitable for attackers due to the massive scale of automated package downloads in modern software development.",AV-200,https://digitalcommons.odu.edu/cgi/viewcontent.cgi?article=1143&context=covacci-undergraduateresearch,AV-200
gh691,solana-trade PyPI Brandjacking Package Targets DeFi Trading Application Developers with Private Key Exfiltration Malware,"The malicious PyPI package solana-trade used Solana blockchain brandjacking to target developers building decentralized finance trading applications, deploying private key exfiltration malware that stole Solana wallet credentials and source code from compromised developer machines as part of a coordinated multi-package campaign.",AV-200,https://cloudsmith.com/blog/multiple-malicious-packages-discovered-on-pypi-npm-and-rubygems,AV-200
gh687,dexscreener-data PyPI Package Impersonates DeFi Analytics Platform Stealing Developer API Keys and Wallet Credentials,"The malicious PyPI package dexscreener-data impersonated the DexScreener decentralized exchange data analytics platform, stealing developer API keys and cryptocurrency wallet credentials from blockchain application developers as part of an eleven-package coordinated typosquatting and brandjacking campaign in May 2025.",AV-200,https://cloudsmith.com/blog/multiple-malicious-packages-discovered-on-pypi-npm-and-rubygems,AV-200
gh685,solana-data PyPI Package Targets Data Science and Analytics Developers Working with Solana Blockchain Infrastructure,"The malicious PyPI package solana-data targeted data scientists and analytics developers working with Solana blockchain data infrastructure, deploying credential-stealing malware that collected Solana private keys, exchange API tokens, and Python source code files from developer file systems.",AV-200,https://cloudsmith.com/blog/multiple-malicious-packages-discovered-on-pypi-npm-and-rubygems,AV-200
gh649,solana-test-suite PyPI Package Impersonates Testing Infrastructure Tooling to Steal Blockchain Developer Credentials,"The malicious PyPI package solana-test-suite impersonated legitimate Solana blockchain testing infrastructure tooling, exploiting developer trust in testing packages that typically run with elevated environment access to steal private keys, exchange credentials, and Python source code from compromised development environments.",AV-200,https://cloudsmith.com/blog/multiple-malicious-packages-discovered-on-pypi-npm-and-rubygems,AV-200
gh645,Internal Tool Impersonation Emerges Alongside Classic Typosquatting as Growing npm and PyPI Supply Chain Attack Technique in 2026,"Xygeni researchers documented internal tool impersonation as a growing supply chain attack technique alongside classic typosquatting in 2026, where attackers registered public packages using names that matched common enterprise internal tool naming patterns to trick developers into installing malicious packages they believed were internal company tools.",AV-200,https://xygeni.io/blog/malicious-code-digest-npm-and-pypi-malware-report/,AV-200
