id,title,description,label,source,predicted_label
gh269,Trojan Source Examples Demonstrate Unicode Characters Altering JSON Configuration Parsing Behavior,"The trojan-source examples repository demonstrates how hidden Unicode characters embedded in JSON configuration files alter how parsers interpret key-value pairs, causing security-critical configuration to be read differently by different JSON parsing implementations.",AV-300,https://github.com/nicowillis/trojan-source,AV-300
gh270,Datadog Documents npm Supply Chain Attack via Compromised Specific Action Version Pinning,"Datadog Security Labs documented supply chain attacks where specific pinned versions of GitHub Actions and npm packages were compromised after developers had pinned to them for stability, exploiting the false security assumption that pinned versions remain trustworthy.",AV-410,https://securitylabs.datadoghq.com/articles/learnings-from-recent-npm-compromises/,AV-410
gh271,Malicious npm Package Delays Payload Execution Until System Reaches Idle State,"A malicious npm package documented in the GitHub Advisory Database implemented system activity monitoring to delay payload execution until CPU and network activity dropped below threshold levels, triggering credential theft during idle periods to avoid behavioral detection.",AV-400,https://github.com/advisories/GHSA-49c6-3wr4-8jr4,AV-400
gh272,GitHub Advisory Database Documents Typosquatted Package Mimicking Enterprise Internal Library Naming Conventions,"Multiple GitHub Security Advisories document malicious packages that mimic common enterprise internal library naming conventions such as company-utils or internal-auth, tricking developers into installing attacker-controlled packages they believe are internal tools.",AV-200,https://github.com/advisories?query=typosquatting,AV-200
gh273,GitHub Advisory Database Documents Dependency Confusion Loading Malicious Package Only in Production,"GitHub Security Advisories document dependency confusion vulnerabilities where registry configuration differences between development and production environments cause malicious public packages to be resolved exclusively in production deployments, making the attack invisible during local testing.",AV-509,https://github.com/advisories?query=dependency+confusion,AV-509
gh274,Kaspersky Documents Trojan Source Unicode Characters Manipulating Feature Flag Logic,"Kaspersky security researchers documented Trojan Source attacks where hidden Unicode characters alter feature flag evaluation logic, causing security-critical features such as multi-factor authentication and encryption to be silently disabled while appearing enabled in source code.",AV-300,https://me-en.kaspersky.com/blog/trojan-source/19130,AV-300
gh275,Unit42 Shai-Hulud Attack Executes Malicious Payload via Poisoned npm Build Cache Artifacts,"Palo Alto Networks Unit42 documented the Shai-Hulud npm supply chain attack where compromised cache artifacts were poisoned between build runs, causing subsequent pipeline executions to download and execute attacker-controlled payloads from the compromised build cache.",AV-410,https://unit42.paloaltonetworks.com/npm-supply-chain-attack/,AV-410
gh276,ReversingLabs Documents Malicious Package Activating Payload Only Under Specific Timezone Conditions,"ReversingLabs researchers documented obfuscated malicious packages that used timezone detection to activate payloads only when executed in specific geographic regions, targeting developers in particular countries while remaining dormant elsewhere to evade global security research.",AV-400,https://reversinglabs.com/blog/malware-obfuscation-techniques,AV-400
gh277,OSV Database Documents Typosquatted PyPI Package Introducing Additional Malicious Transitive Dependencies,"The Open Source Vulnerability database documents malicious PyPI typosquatting packages that introduce additional malicious transitive dependencies upon installation, expanding the attack surface beyond the initial package and complicating complete remediation.",AV-200,https://osv.dev/?q=malicious&ecosystem=PyPI,AV-200
gh278,OSV Database Documents Dependency Confusion via Package Alias Resolution Misconfiguration,The Open Source Vulnerability database documents dependency confusion attacks exploiting package alias and redirect configurations where incorrectly configured aliases resolve to malicious public packages instead of the intended private internal dependencies.,AV-509,https://osv.dev/?q=dependency+confusion,AV-509
gh279,Unit42 Documents Trojan Source Unicode Characters Modifying Script Shebang Interpreter Selection,"Palo Alto Networks Unit42 documented Trojan Source attacks where hidden Unicode characters alter script shebang line interpretation, causing scripts to execute under a different interpreter than intended, enabling privilege escalation or security bypass through interpreter substitution.",AV-300,https://unit42.paloaltonetworks.com/trojan-source/,AV-300
gh280,axios GitHub Actions Workflow Vulnerable to Staged Artifact Replacement Between Pipeline Stages,"A vulnerability in the axios npm package GitHub Actions workflow allowed attackers to replace build artifacts between pipeline stages via pull_request_target exploitation, causing downstream stages to process and execute attacker-controlled content with elevated permissions.",AV-410,https://github.com/advisories/GHSA-fw8c-xr5c-95f9,AV-410
gh281,Checkmarx Identifies PyPI Supply Chain Attack Using Install Hook to Execute Hidden Malicious Scripts,Checkmarx researchers identified malicious PyPI packages that weaponized Python package install hooks including setup.py and pyproject.toml post-install scripts to execute hidden malicious commands with installer privileges during the pip installation process.,AV-400,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-400
gh282,axois Malicious npm Package Typosquats axios Library and Captures API Request Data,"The malicious npm package axois used a character transposition typo to impersonate the popular axios HTTP client, intercepting and capturing all HTTP API requests and responses including authentication tokens and sensitive payload data sent through the compromised library.",AV-200,https://osv.dev/?q=malicious&ecosystem=npm,AV-200
gh283,Socket.dev Documents Dependency Confusion via Misconfigured Private npm Scope Allowing Public Override,Socket.dev researchers documented dependency confusion attacks targeting incorrectly configured private npm scopes where missing or misconfigured scope registry mappings allowed public npm packages with matching scoped names to override private internal dependencies.,AV-509,https://socket.dev/blog/dependency-confusion,AV-509
gh284,BleepingComputer Documents Trojan Source Unicode Characters Hiding Authentication Bypass Logic,"BleepingComputer documented Trojan Source attacks where hidden Unicode characters create invisible authentication bypass logic, causing login and authorization checks to silently grant access without proper credential validation while appearing to enforce security controls.",AV-300,https://www.bleepingcomputer.com/news/security/trojan-source-attack/,AV-300
gh285,Checkmarx Documents Poisoned Pipeline Execution via Download and Execution of Compromised Artifact,"Checkmarx researchers documented Poisoned Pipeline Execution attacks where CI pipelines download and execute compromised build artifacts from attacker-controlled or compromised artifact repositories, enabling arbitrary code execution within trusted CI infrastructure.",AV-410,https://checkmarx.com/blog/poisoned-pipeline-execution/,AV-410
gh286,noblox.js-proxy-server Malicious Package Silently Monitors and Exfiltrates Developer Clipboard Data,"The malicious noblox.js-proxy-server npm package implemented clipboard monitoring functionality that silently captured clipboard contents including API keys, passwords, and cryptocurrency wallet addresses, transmitting them to attacker-controlled infrastructure.",AV-400,https://socket.dev/blog/malicious-npm-package-masquerades-as-noblox-js,AV-400
gh287,Unit42 Documents Malicious PyPI Packages Faking Download Counts and Star Ratings for Credibility,"Palo Alto Networks Unit42 documented sophisticated malicious PyPI packages that artificially inflated download counts and manipulated popularity metrics to appear as widely-used legitimate libraries, significantly increasing developer trust and installation rates.",AV-200,https://unit42.paloaltonetworks.com/malicious-packages-in-pypi/,AV-200
gh288,Phylum Documents Dependency Confusion via Incorrect Registry Priority Order in Package Manager Configuration,"Phylum researchers documented dependency confusion attacks exploiting incorrect registry priority ordering in package manager configurations where public registries were inadvertently assigned higher priority than private registries, causing malicious public packages to consistently override internal dependencies.",AV-509,https://phylum.io/blog/dependency-confusion/,AV-509
gh289,PHP CodeSniffer Extra Documents Trojan Source Unicode Altering Loop Termination Condition,"The PHPCSExtra project documented Trojan Source vulnerabilities in PHP code where hidden Unicode characters alter loop termination conditions, causing infinite loops or premature loop exits that bypass security controls appearing as proper bounded iterations during code review.",AV-300,https://github.com/PHPCSStandards/PHPCSExtra/issues/286,AV-300
gh290,Snyk Documents GitHub Actions Poisoned Pipeline via Malicious Command Injected Through Environment Variables,"Snyk researchers documented GitHub Actions pipeline poisoning where malicious commands were injected through manipulated environment variables, enabling arbitrary command execution within CI workflow steps that consumed environment variables without proper sanitization.",AV-410,https://snyk.io/blog/github-actions-supply-chain-attacks/,AV-410
gh291,tj-actions Supply Chain Compromise Delivers Malicious Docker Image Running Hidden Background Process,The compromised tj-actions/changed-files GitHub Action delivered a malicious Docker container image that launched hidden background processes consuming system resources and exfiltrating CI environment data while the foreground action appeared to function normally.,AV-400,https://github.com/advisories/GHSA-mrrh-fwg8-r2c3,AV-400
gh292,lodahs Malicious npm Package Typosquats lodash Library and Executes Payload on Install,"The malicious npm package lodahs used a character substitution typosquatting technique to impersonate the extremely popular lodash utility library, executing credential-stealing code during installation that targeted the millions of projects using lodash as a dependency.",AV-200,https://jfrog.com/blog/python-packages-pypi-malware/,AV-200
gh293,ReversingLabs Documents Dependency Confusion via Fallback Mirror Registry Resolving Malicious Package,ReversingLabs researchers documented dependency confusion attacks exploiting package manager fallback behavior where mirror registry unavailability caused automatic resolution to public registries hosting malicious packages with matching internal dependency names.,AV-509,https://reversinglabs.com/blog/dependency-confusion,AV-509
gh294,OCaml Community Documents Trojan Source Unicode Hiding Conditional Execution Branch in Parser Logic,"The OCaml community documented Trojan Source vulnerabilities in OCaml parser implementations where hidden Unicode bidirectional characters create invisible conditional execution branches, causing the compiler to generate different machine code from what the source appears to specify.",AV-300,https://github.com/ocaml/ocaml/issues/10749,AV-300
gh295,StepSecurity Documents Nx Build System CI Pipeline Compromised via Untrusted External Script Execution,"StepSecurity documented the Nx build system compromise where the CI pipeline executed scripts fetched from an untrusted external source, allowing attackers to inject data-stealing malware into the build process of thousands of enterprise development teams.",AV-410,https://www.stepsecurity.io/blog/supply-chain-security-alert-popular-nx-build-system-package-compromised-with-data-stealing-malware,AV-410
gh296,Datadog Documents npm Packages Collecting and Exfiltrating OS and Hardware System Metadata,"Datadog Security Labs documented malicious npm packages that systematically collected operating system details, hardware fingerprints, network configuration, and installed software inventories, transmitting comprehensive system profiles to attacker infrastructure for targeted follow-up attacks.",AV-400,https://securitylabs.datadoghq.com/articles/learnings-from-recent-npm-compromises/,AV-400
gh297,PyPI Typosquatting Package Uses Higher Version Number to Supersede Legitimate requests Library,"A malicious PyPI package targeting the requests library published itself at a significantly higher version number than the legitimate package, exploiting package manager version resolution to automatically supersede the legitimate library in environments using flexible version specifiers.",AV-200,https://github.com/advisories/GHSA-p5wr-vp8g-q5p4,AV-200
gh298,SecurityWeek Reports Dependency Confusion Targeting Development Dependencies at Apple Microsoft and Others,"SecurityWeek reported on dependency confusion attacks specifically targeting development-only dependencies at Apple, Microsoft, and other major technology companies, demonstrating that devDependencies and build tools are equally vulnerable to confusion attacks as production dependencies.",AV-509,https://www.securityweek.com/dependency-confusion-attacks-target-apple-microsoft-other-tech-giants/,AV-509
gh299,NVD CVE-2021-42574 Documents Trojan Source Unicode Characters Altering String Comparison Equality Checks,"The National Vulnerability Database documents CVE-2021-42574 where invisible Unicode bidirectional control characters alter string comparison and equality check logic, causing security-critical comparisons such as password validation and token verification to produce incorrect results.",AV-300,https://nvd.nist.gov/vuln/detail/CVE-2021-42574,AV-300
gh300,GitHub Security Lab Documents CI Pipeline Executing Base64-Encoded Malicious Payload via Environment Variable Decoding,"GitHub Security Lab documented pipeline poisoning attacks where base64-encoded malicious payloads stored in workflow environment variables are decoded and executed at runtime, bypassing static workflow analysis tools that cannot evaluate dynamically decoded command strings.",AV-410,https://securitylab.github.com/advisories/,AV-410
